Language_ID	Language_Name	Planar_ID	Planar_Type	Position_ID	Position	Position_Type	Elements
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_5	5	zone	Mood (Negation, Hypothetical)
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_6	6	zone	Adverbial
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_7	7	slot	Aspect-Mood
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_8	8	slot	Transitivity
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_9	9	slot	Auxiliary
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_10	10	slot	Aspect-Mood
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_11	11	slot	Causative, Iterative
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_12	12	slot	Transitivity
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_13	13	slot	Verb Root
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_14	14	slot	Compound Stem, Applicative
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_15	15	zone	Adverbial
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_16	16	slot	Essence
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_17	17	zone	Subject Np (A, S)
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_18	18	zone	Np (P, T, R)
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_19	19	zone	Adverbial
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_20	20	slot	Tense
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_21	21	zone	Discourse Marker, Adverbial
chac1251	Chácobo	chac1251_nominal	nominal	chac1251_n_1	1	zone	Possessor Np, Relative Clause, Quantifier, Zone Numeral, Demonstrative
chac1251	Chácobo	chac1251_nominal	nominal	chac1251_n_2	2	slot	Genitive Noun Complex
chac1251	Chácobo	chac1251_nominal	nominal	chac1251_n_3	3	slot	Prefix
chac1251	Chácobo	chac1251_nominal	nominal	chac1251_n_4	4	slot	Noun Root
chac1251	Chácobo	chac1251_nominal	nominal	chac1251_n_5	5	slot	Augmentative, Veridative, Similative
chac1251	Chácobo	chac1251_nominal	nominal	chac1251_n_6	6	slot	Adjective, Xeni-Phrase
chac1251	Chácobo	chac1251_nominal	nominal	chac1251_n_7	7	zone	Numeral, Relative Clause, Demonstrative
chac1251	Chácobo	chac1251_nominal	nominal	chac1251_n_8	8	slot	Conjunct
chac1251	Chácobo	chac1251_nominal	nominal	chac1251_n_9	9	zone	Plural, Dative
chac1251	Chácobo	chac1251_nominal	nominal	chac1251_n_10	10	slot	Case
chac1251	Chácobo	chac1251_nominal	nominal	chac1251_n_11	11	slot	Limitative, Interactive
chac1251	Chácobo	chac1251_nominal	nominal	chac1251_n_12	12	slot	Equalative
dura0000	San Martín Duraznos Mixtec	dura0000_nominal	nominal	dura0000_n_1	1	slot	Prepositions
dura0000	San Martín Duraznos Mixtec	dura0000_nominal	nominal	dura0000_n_2	2	slot	Topicalizer
dura0000	San Martín Duraznos Mixtec	dura0000_nominal	nominal	dura0000_n_3	3	slot	Other
dura0000	San Martín Duraznos Mixtec	dura0000_nominal	nominal	dura0000_n_4	4	slot	Numerals
dura0000	San Martín Duraznos Mixtec	dura0000_nominal	nominal	dura0000_n_5	5	slot	Quantifiers 1
dura0000	San Martín Duraznos Mixtec	dura0000_nominal	nominal	dura0000_n_6	6	slot	Quantifiers 2
dura0000	San Martín Duraznos Mixtec	dura0000_nominal	nominal	dura0000_n_7	7	slot	Classifier
dura0000	San Martín Duraznos Mixtec	dura0000_nominal	nominal	dura0000_n_8	8	slot	Noun Base
dura0000	San Martín Duraznos Mixtec	dura0000_nominal	nominal	dura0000_n_9	9	slot	Compound (2nd Part)
dura0000	San Martín Duraznos Mixtec	dura0000_nominal	nominal	dura0000_n_10	10	zone	Adjectives
dura0000	San Martín Duraznos Mixtec	dura0000_nominal	nominal	dura0000_n_11	11	zone	Possessor
dura0000	San Martín Duraznos Mixtec	dura0000_nominal	nominal	dura0000_n_12	12	slot	Demonstrative
dura0000	San Martín Duraznos Mixtec	dura0000_nominal	nominal	dura0000_n_13	13	zone	Relative Clause
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_1	1	zone	Np, Pp, S
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_2	2	slot	Already =�A
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_3	3	slot	Already =Raq
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_4	4	slot	Certainly =Puni
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_5	5	slot	Adverbial, Coord. =Taq
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_6	6	slot	Uncertainty =Sina
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_7	7	slot	Also =Pis
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_8	8	slot	Top., Neg., Dub., Assert. =Chu, =Chus, =Ch�, =Pis
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_9	9	slot	Interrogative =Ri, , =R�
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_10	10	slot	Topic Marker =Qa
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_11	11	zone	Np, Pp, S
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_12	12	slot	Verb Root
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_13	13	slot	Derivational Suffixes And Clusters
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_14	14	slot	Inceptive -Ri
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_15	15	slot	Reciprocal -Na
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_16	16	zone	Adverbial, Assistive -Rqu,-Rpa,-Ysi
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_17	17	slot	Affective -Ri
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_18	18	slot	Causative, Passive -Chi, -Chiku
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_19	19	slot	Reflexive, Motion, Adverbial -Ku,-Mu,-Pu, -Kampu,-Kapu,-Mpu
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_20	20	slot	Proximal Future -Naya
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_21	21	slot	Progressive -Sha
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_22	22	slot	Limitative -Lla
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_23	23	slot	1.Obj -Wa
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_24	24	slot	When -Qti
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_25	25	zone	Tame, Second Person -Rqa,-Sqa,-Na, -Su,-Sa
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_26	26	slot	A/Sperson -Ni, -Yki,-Nki,-N
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_27	27	slot	Future:3.Obj -Q(A)
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_28	28	slot	Person -N
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_29	29	slot	Plural -Chik, -Yku, -Ku
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_30	30	slot	Limitative -Lla
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_31	31	zone	Np, Pp, S
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_32	32	slot	Already =�A
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_33	33	slot	Already =Raq
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_34	34	slot	Certainly =Puni
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_35	35	slot	Adverbial, Coord. =Taq
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_36	36	slot	Uncertainty =Sina
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_37	37	slot	Also =Pis
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_38	38	slot	Top., Neg., Dub., Assert. =Chu, =Chus, =Ch�
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_39	39	slot	Interrogative =Ri, =R�
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_40	40	slot	Topic Marker =Qa
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_41	41	slot	Regretative Karqa, Kaq
sout2991	South Bolivian Quechua	sout2991_verbal	verbal	sout2991_v_42	42	zone	Np, Pp, S
